X,Y,OBJECTID,Stop_Code,Stop_ID,Stop_Name,Street,Cross_Street,Position,Stop_Lat,Stop_Lon,Downtown,Council_District,Sign_Crew,Road_Maint,GoRaleigh,GoTriangle,Wolfline,Wake_Forest,GoDurham,GoCary,Shelter,Shelter_Type,Shelter_Count,Bench,Bench_Type,Bench_Count,Trash_Can,Trash_Can_Type,Trash_Can_Count,Landing_Pad,Amenity_Pad,Pad_Size,Bike_Rack,Lighting,Lighting_Type,Real_Time,USB_Charging,Sidewalk,Crosswalk,Ped_Signal,Curb_Ramp,ADA_Compliant,Bike_Lane,Greenway,Art,Project,Project_Type,Project_Status,Project_Target,R1,R2,R2L,R3,R4,R5,R6,R7,R7L,R8,R8L,R9,R10,R11,R11L,R12,R13,R14,R15,R15L,R16,R18,R18S,R19,R20,R21,R22,R23,R23L,R24,R24L,R25,R25L,R26,R27,R28,R29,R31,R32,R33,R34,R36,R40X,R55X,R70X,R401X,R_Line,WRX,WFL,FRX,ZWX,Boardings,Alightings,Facility_ID,CreationDate,Creator,EditDate,Editor,Project_Lead,Sign_Type,Bus_Zone,Project_Complete,Ridership_Updated,Landscaping,GlobalID,R17,EmergencyPhone,Adoptable,Adoption_Status
-8752956.4123,4270884.9035,755,9147,9147,E Lane St at Linden Ave,E Lane St,Linden Ave,Near,35.7835936501853,-78.6291452640106,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Other,1,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,1,9147,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,7e71ab25-a82a-48a8-b826-bb6d91daf919,No,,No,Available
-8753276.4505,4270876.2328,756,9149,9149,N East St at E Lane St,N East St,E Lane St,Near,35.7835304635619,-78.6320202160762,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,Yes,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,9149,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,9af93e0f-31bb-4fcc-97b8-dea7311cb019,No,,No,Available
-8753264.8688,4270902.3057,757,9151,9151,E Lane St at N East St,E Lane St,N East St,Near,35.7837204672668,-78.631916175895,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,Yes,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,9151,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,402f557c-9ba0-41f5-b8ac-fb7d5052e642,No,,No,Available
-8751214.1916,4272981.8463,758,9152,9152,Timber Dr at Dennis Ave,Timber Dr,Dennis Ave,Near,35.7988734733786,-78.6134946291794,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Improved,1,Yes,Concrete Mounted,1,No,No,,No,,,No,No,No,No,No,No,Yes,,No,No,Site 24,Bench,Complete,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,2,9152,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,,No,,2022/01/20 05:00:00+00,,45b54fd1-99d4-49b2-aa76-c6d159b129ae,No,,No,Available
-8752698.0049,4268720.7131,759,9159,9159,MLK Jr Blvd at Gregg St,MLK Jr Blvd,Gregg St, ,35.7678460001327,-78.6265719994551,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,9,9159,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,6d11a969-ab0a-4a25-9f94-38b6c4bc37cd,No,,No,Available
-8753201.9537,4266923.0859,760,9160,9160,Garner Rd at Bailey Dr,Garner Rd,Bailey Dr, ,35.754717000079,-78.6313509999356,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP Site 173,Bench,Design,Summer 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,11,9160,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,beac06cf-5be7-4d24-bdd7-a855285735f6,No,,No,Available
-8753190.4878,4266563.0125,761,9161,9161,Garner Rd at Warehouse Dr,Garner Rd,Warehouse Dr, ,35.7520919996658,-78.6312480000035,No,C,D,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,Yes,WTP Site 71,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,69,9161,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Non-compliant,75046292-3bc2-470e-8ef0-fc2fc69977cb,No,,Yes,Available
-8752973.4407,4266454.4797,762,9162,9162,Newcombe Rd at Biltmore Ct,Newcombe Rd,Biltmore Ct, ,35.7511909995673,-78.6290479998215,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,No,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,3,9162,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,f40adb24-1af5-425e-b063-558a94d7b9aa,No,,No,Available
-8752719.5809,4266288.108,763,9163,9163,Newcombe Rd at Fitzgerald Dr,Newcombe Rd,Fitzgerald Dr, ,35.7502270006341,-78.6272790005331,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,7,9163,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,586a5286-6cb6-43c6-b84d-67e59cf24b2a,No,,No,Available
-8751302.3817,4268774.9414,764,9164,9164,Raleigh Blvd at MLK Jr Blvd,Raleigh Blvd,MLK Jr Blvd,Near,35.7681655928402,-78.6142889959105,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,6,9164,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,24f1963d-a747-4478-badc-ccd1a0148c3f,No,,No,Available
-8754379.5349,4269704.1424,765,9165,9165,McDowell St at Davie St,McDowell St,Davie St,Near,35.7749884889525,-78.6419293918382,Yes,D,E,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Site 12,Bench,Complete,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,45,9165,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,d265a300-0177-4e66-a192-6169283af947,No,,No,Available
-8747843.4924,4269319.9411,766,9168,9168,Sunnybrook Rd at Eaton Mill,Sunnybrook Rd,Eaton Mill, ,35.7731129995736,-78.583330000541,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,4,9168,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,83b0674f-a796-4454-9e2a-cf3aada9fb78,No,,No,Available
-8756738.9282,4271720.8294,767,9170,9170,Oberlin Rd at Clark Ave,Oberlin Rd,Clark Ave,Near,35.7896851554652,-78.6631241824646,No,D,C,Municipal,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,Yes,,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,6,9170,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,6a376aef-1e3a-404c-b372-7859fb7087cb,No,,Yes,Available
-8754144.7663,4271496.2208,768,9174,9174,Peace St at Vaughn Ct,Peace St,Vaughn Ct,Far,35.7880484481881,-78.6398204296221,Yes,C,E,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,3,5,9174,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,da560292-ccda-46b0-b2e1-e46d55747c65,No,,No,Available
-8748429.4971,4282378.3749,769,9177,9177,Old Wake Forest Rd at Sumner Blvd,Old Wake Forest Rd,Sumner Blvd,Far,35.8673072009251,-78.5884792928699,No,A,B,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,Old Wake Forest Road and Dixie Forest Road Improvement Project,Shelter,Design,Early 2024,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,9177,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,ES,CAT,No,,2022/01/20 05:00:00+00,,4a2a206d-c4b1-43d3-8852-04f9d92e2209,No,,No,Available
-8748844.7717,4282128.6878,770,9178,9178,Old Wake Forest Rd at Shadowland Crossing,Old Wake Forest Rd,Shadowland Crossing,Far,35.865495316551,-78.5921714342646,No,A,B,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,Old Wake Forest Road and Dixie Forest Road Improvement Project,Shelter,Design,Early 2024,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,3,9178,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,ES,CAT,No,,2022/01/20 05:00:00+00,,5f13fcd9-ff56-4185-b79b-1e0ee7df9695,No,,No,Available
-8748193.0176,4271340.4047,771,9179,9179,Sunnybrook Rd at Calumet Dr (WakeMed Medical Park),Sunnybrook Rd,Calumet Dr (WakeMed Medical Park), ,35.7870800002929,-78.5863900010635,No,C,D,Municipal,Yes,No,No,No,No,No,Yes,Full,2,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,,,No,No,Yes,No,No,No,Yes,,Yes,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,9179,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,fa17fc16-99b3-44c7-a7e7-307651c987a8,No,,Yes,Available
-8755999.3012,4273890.8212,772,9181,9181,Oberlin Rd at Colonial Rd,Oberlin Rd,Colonial Rd, ,35.8054960006441,-78.6564800000781,No,D,A,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,9181,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,03c72494-d533-4aba-afbc-51dd65a84b36,No,,No,Available
-8748491.9147,4268133.8425,773,9182,9182,Little John Rd at St George Rd,Little John Rd,St George Rd, ,35.7635430002755,-78.5890399997107,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,9182,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,43a1bcec-4846-47f8-ba0c-9bb6f4e12154,No,,No,Available
-8748071.3184,4268590.4349,774,9183,9183,Bell Dr at Friar Tuck Rd,Bell Dr,Friar Tuck Rd,Mid,35.766871147877,-78.5852617188633,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,Yes,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,9183,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,76ab92b9-19c7-479a-a78b-ed717860d5e9,No,,No,Available
-8747920.6232,4268424.1367,775,9184,9184,Bell Dr at Edison Rd,Bell Dr,Edison Rd, ,35.7656589998123,-78.5839080008493,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,No,No,No,No,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9184,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,cbd052e7-a4ed-4094-8e32-8ec8ddb5aad5,No,,No,Available
-8750427.8193,4269683.7297,777,9186,9186,Poole Rd at Peyton St,Poole Rd,Peyton St,Near,35.7748397169275,-78.6064305266184,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,Yes,Yes,Yes,Yes,No,N,No,No,WTP,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9186,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,7e42e38c-c7db-4229-b51d-76cd4204a642,No,,No,Available
-8753359.4709,4269931.0197,778,9187,9187,E Martin at S. East St,E Martin St,S East St,Near,35.7766419997014,-78.6327660010184,No,C,E,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,None,,No,No,Yes,Yes,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,8,9187,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,809049d5-952d-4475-b396-6d57a2d2ffd5,Yes,,No,Available
-8753227.7126,4269370.3107,779,9188,9188,Chavis Way at E Lenior St,Chavis Way,E Lenior St,Far,35.7725554183589,-78.6315823960714,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9188,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,6ce9c301-b1ac-485e-a7d8-71665bbb9c25,No,,No,Available
-8752865.1637,4269077.4004,780,9190,9190,Chavis Way at Hopemont,Chavis Way,Hopemont,Far,35.7704205347251,-78.6283255638903,No,C,D,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,No,Yes,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,7,9190,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,b2faac4f-6b76-4420-b6ae-038bd3a19ebe,No,,Yes,Adopted
-8752876.4985,4268766.9747,781,9192,9192,Chavis Way at MLK Jr Blvd,Chavis Way,MLK Jr Blvd,Near,35.7681579271035,-78.6284273861311,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,6,9192,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,508a18f2-37bd-42cf-86d1-c9540c6c1335,No,,No,Available
-8752874.1178,4268441.5601,782,9193,9193,Holmes St at E Bragg St,Holmes St,E Bragg St,Near,35.7657859997616,-78.6284059999391,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,Yes,No,,No,,,No,No,No,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17,17,9193,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,18811b05-954e-42af-9e45-bf07e0abc913,No,,No,Available
-8753077.7247,4268438.876,783,9194,9194,E Bragg St at Angelus St,E Bragg St,Angelus St,Near,35.7657664353989,-78.6302350318414,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Concrete Mounted,1,Yes,No,,No,,,No,No,No,No,No,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11,8,9194,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,915a33d8-9246-4903-a394-75a4854a4052,No,,No,Available
-8753447.8585,4268446.0874,784,9196,9196,E Bragg St at S Bloodworth St,E Bragg St,S Bloodworth St,Near,35.7658189998927,-78.6335600003384,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,No,No,No,No,No,,Yes,No,WTP Site 168,ADA,Design,Fall 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,13,8,9196,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,,02fb1b79-8110-4a3c-a360-da6d5db3cad4,No,,No,Available
-8753649.5408,4268768.4661,785,9198,9198,S Person St at Bledsoe Ave,S Person St,Bledsoe Ave,Near,35.7681687972964,-78.6353717432647,No,C,D,NCDOT,Yes,Yes,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,No,No,Yes,No,,Yes,No,WTP,Shelter,Eligible,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,14,6,9198,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,4e92dacb-e21c-4e93-8ba3-47b47da67348,No,,No,Available
-8753643.7808,4269070.3298,786,9200,9200,S Person St at Worth St,S Person St,Worth St,Near,35.7703689998915,-78.6353200003043,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,No,No,Yes,No,,Yes,No,WTP Site 164,ADA,Construction,Fall 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9200,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,,8468f8b4-2773-41c5-b58a-01758d11f0fe,No,,No,Available
